State,County,FIPSCodes,Diabetes,LeisureInactivity,Obesity
Virginia,Buchanan,49049,12.4,27.6,28.8
Virginia,Buckingham,49051,13.5,27.7,32.4
Virginia,Campbell,49053,10,28.9,30.6
Virginia,Caroline,49055,11.9,22.5,30
Virginia,Carroll,49057,11,29.2,30.3
Virginia,CharlesCity,50001,14.2,28.6,35.5
Virginia,Charlotte,50003,12.3,24.9,31.1
Virginia,Chesterfield,50005,9.8,20.8,27.2
Virginia,Clarke,50007,11.1,23.5,30.1
Virginia,Craig,50009,11.1,25.3,32.2
Virginia,Culpeper,50011,10.1,23.6,31.8
Virginia,Cumberland,50013,13.2,25.2,32.9
Virginia,Dickenson,50015,11.4,31.8,28.7
Virginia,Dinwiddie,50017,12.7,29.1,34.2
Virginia,Essex,50019,13.8,27.4,29
Virginia,Fairfax,50021,6.6,15.2,19.5
Virginia,Fauquier,50023,10.4,20.2,25.5
Virginia,Floyd,50025,11.3,24,29.4
Virginia,Fluvanna,50027,10.5,21.7,28.2
Virginia,Franklin,51001,12.1,24,28.8
Virginia,Frederick,51003,9.1,24.8,30.7
Virginia,Giles,51005,12,28,34.4
Virginia,Gloucester,51007,12.4,25.3,33.3
Virginia,Goochland,51009,11.4,23.9,25.5
Virginia,Grayson,51011,11.9,29.5,32.1
Virginia,Greene,51013,9.8,22.1,28.8
Virginia,Greensville,51015,13.3,28.7,33.1
Virginia,Halifax,51017,13.8,28.6,35
Virginia,Hanover,51019,9.6,23.7,24.7
Virginia,Henrico,51021,10.3,22.5,28.1
Virginia,Henry,51023,14.6,34.5,30.8
Virginia,Highland,51025,12.9,26.1,28.4
Virginia,Isleofwight,51027,13.4,26,29.9
Virginia,Jamescity,51029,10.7,19.9,24.5
Virginia,KingandQueen,51031,12.4,27,33.1
Virginia,KingGeorge,51033,10.5,24.5,28.8
Virginia,KingWilliam,51035,10.5,28.6,32
Virginia,Lancaster,51036,13.7,28.7,29.7
Virginia,Lee,51037,10,27.2,28.5
Virginia,Loudoun,51041,7.5,20.3,22.3
Virginia,Louisa,51043,10.8,25.6,34
Virginia,Lunenburg,51045,13.4,30.8,30.1
Virginia,Madison,51047,11.2,25.3,32.2
Virginia,Mathews,51049,13.3,24.1,27.5
Virginia,Mecklenburg,51051,12.9,27,33.5
Virginia,Middlesex,51053,12.6,23,26
Virginia,Montgomery,51057,7.4,19.2,26.1
Virginia,Nelson,51059,12.4,20.4,27.9
Virginia,Newkent,51061,11.1,23,31.9
Virginia,Northampton,51063,16.3,31.9,30.5
Virginia,Northumberland,51065,13.5,23.8,26.6
Virginia,Nottoway,51067,12.2,29.7,34.1
Virginia,Orange,51069,11.7,25.7,32.8
Virginia,Page,51071,11.4,25.5,30.6
Virginia,Patrick,51073,12.3,24.8,29.6
Virginia,Pittsylvania,51075,13.3,27.4,33.2
Virginia,Powhatan,51077,10.6,26.3,30.6
Virginia,Princeedward,51079,10.7,27.6,33
Virginia,Princegeorge,51081,12.5,26.2,35.9
Virginia,Princewilliam,51083,7.6,19.4,26.7
Virginia,Pulaski,51085,10.6,26.4,31.5
Virginia,Rappahannock,51087,11.5,24.7,25.6
Virginia,Richmond,51089,11.8,23.5,31
Virginia,Roanoke,51091,11.2,25.8,28.2
Virginia,Rockbridge,51093,12.7,29.6,26.6
Virginia,Rockingham,51095,10,22.4,28.4
Virginia,Russell,51097,11.6,35.9,35.4
Virginia,Scott,51099,11.9,34.5,33.5
Virginia,Shenandoah,51101,11.7,23.3,26.7
Virginia,Smyth,51103,10.6,22.9,30.5
Virginia,Southampton,51105,14.6,31,33.5
Virginia,Spotsylvania,51107,11.3,22.6,31.8
Virginia,Stafford,51109,8.6,21.9,35.2
Virginia,Surry,51111,14.1,27.8,32.8
Virginia,Sussex,51113,13.5,27.2,34.5
Virginia,Tazewell,51115,13.1,30.9,30.2
Virginia,Warren,51117,10.7,18.4,27.3
Virginia,Washington,51119,11.7,29.5,31.7
Virginia,Westmoreland,51121,13.4,31.5,29.1
Virginia,Wise,51125,13.2,37.7,31.9
Virginia,Wythe,51127,11.1,27.1,30.1
Virginia,York,51131,9.4,21.4,28.3
Virginia,Alexandria,51133,6.2,15.3,20.4
Virginia,Bedford,51135,13.3,25.8,34.2
Virginia,Bristol,51137,11.7,23.5,29.5
Virginia,Buenavista,51139,10.1,23.3,29
Virginia,Charlottesville,51141,7.5,20.4,27.1
Virginia,Chesapeake,51143,10.9,20.4,29.8
Virginia,Colonialheights,51145,11.3,22.4,26.4
Virginia,Covington,51147,11,25.8,29.4
Virginia,Danville,51149,13.5,31.3,35.1
Virginia,Emporia,51153,13.2,28.2,33.4
Virginia,Fairfax,51155,8.1,20.2,24.2
Virginia,FallsChurch,51157,9.7,20.7,25.4
Virginia,Franklin,51159,13.2,29.6,34.4
Virginia,Fredericksburg,51161,9.2,22,29.9
Virginia,Galax,51163,10.8,24.7,29.8
Virginia,Hampton,51165,12.5,26.4,33.1
Virginia,Harrisonburg,51167,7.2,23,29.8
Virginia,Hopewell,51169,15,27,34.6
Virginia,Lexington,51171,9.3,22.6,29.2
Virginia,Lynchburg,51173,11.6,23.5,29
Virginia,Manassas,51175,8.7,21,29.5
Virginia,ManassasPark,51177,8.5,24.1,30.6
Virginia,Martinsville,51179,13.7,26.9,32.1
Virginia,NewportNews,51181,12.6,25.9,35.4
Virginia,Norfolk,51183,10.2,24.5,34.6
Virginia,Norton,51185,10,23.9,29.1
Virginia,Petersburg,51187,16,28.9,36.1
Virginia,Poquoson,51191,10.9,21.6,28.3
Virginia,Portsmouth,51193,14.8,27.9,41.5
Virginia,Radford,51195,7.2,19.9,29.8
Virginia,Richmond,51197,9.7,22.2,29.1
Virginia,Roanoke,51199,11.4,26.5,36.2
Virginia,Salem,51510,10.4,25.2,27.2
Virginia,Staunton,51515,11.4,25,29.4
Virginia,Suffolk,51520,11.1,25.8,31.2
Virginia,Virginiabeach,51530,8.8,20.7,27.6
Virginia,Waynesboro,51540,10.8,24,30.4
Virginia,Williamsburg,51550,9.5,23.5,27
Virginia,Winchester,51570,10.1,25.8,28.6
Washington,Adams,51580,10.3,25.3,36
Washington,Asotin,51590,12.4,21.2,28.6
Washington,Benton,51595,9.6,18.4,32
Washington,Chelan,51600,9.1,17.1,25.8
Washington,Clallam,51610,11.8,20.4,28.1
Washington,Clark,51620,9.4,18.9,29.4
Washington,Columbia,51630,11.6,24,32.1
Washington,Cowlitz,51640,11,23.2,34.6
Washington,Douglas,51650,9.4,19.2,26.4
Washington,Ferry,51660,9.2,20,25.8
Washington,Franklin,51670,8.7,20,31
Washington,Garfield,51678,14.7,27.1,33
Washington,Grant,51680,8.3,27.3,33.4
Washington,GraysHarbor,51683,12.8,25.2,34.6
Washington,Island,51685,10.2,17.3,28
Washington,Jefferson,51690,9.8,15.4,25.3
Washington,King,51700,6.8,14.7,22.2
Washington,Kitsap,51710,8.1,18.4,30.3
Washington,Kittitas,51720,6.8,17.3,27.1
Washington,Klickitat,51730,10.3,21.6,25.8
Washington,Lewis,51735,10,22.8,31.5
Washington,Lincoln,51740,10.4,23.5,30.9
Washington,Mason,51750,10.1,23.7,32.2
Washington,Okanogan,51760,10.1,26,29.2
Washington,Pacific,51770,13,25.6,34.5
Washington,PendOreille,51775,9.9,21,28.2
Washington,Pierce,51790,9.6,20.2,31.4
Washington,SanJuan,51800,7,13,17.5
Washington,Skagit,51810,8.3,17.8,27.7
Washington,Skamania,51820,8.3,20,31
Washington,Snohomish,51830,8.6,18.1,28.1
Washington,Spokane,51840,9,19.4,28.2
Washington,Stevens,53001,9.5,22.7,28.8
Washington,Thurston,53003,9.8,17.7,29.2
Washington,Wahkiakum,53005,12.2,23.4,31.8
Washington,Wallawalla,53007,9.5,17.5,27.1
Washington,Whatcom,53009,8.2,16.2,25.1
Washington,Whitman,53011,7.2,17.2,26.1
Washington,Yakima,53013,9.5,22.8,31.3
WestVirginia,Barbour,53015,12.2,36,34.2
WestVirginia,Berkeley,53017,11.6,27.7,34.2
WestVirginia,Boone,53019,13.2,36.5,34.2
WestVirginia,Braxton,53021,15.2,33.7,32.2
WestVirginia,Brooke,53023,14.7,35.1,34
WestVirginia,Cabell,53025,13.4,31.3,34.2
WestVirginia,Calhoun,53027,14.7,36.3,35.1
WestVirginia,Clay,53029,13.9,39.3,38.2
WestVirginia,Doddridge,53031,12,33.3,33
WestVirginia,Fayette,53033,13.2,37.6,34
WestVirginia,Gilmer,53035,11.1,32.4,37
WestVirginia,Grant,53037,18.7,33.1,36.1
WestVirginia,Greenbrier,53039,12.7,35.1,30.9
WestVirginia,Hampshire,53041,12,32.4,33.7
WestVirginia,Hancock,53043,13.5,34.4,34.7
WestVirginia,Hardy,53045,12.2,32.4,30.6
WestVirginia,Harrison,53047,12.1,33.6,32.9
WestVirginia,Jackson,53049,12.7,29.5,32.7
WestVirginia,Jefferson,53051,11.6,28.4,31.4
WestVirginia,Kanawha,53053,13.2,29.7,30.6
WestVirginia,Lewis,53055,11.8,34.6,35.3
WestVirginia,Lincoln,53057,14.8,39.2,36.8
WestVirginia,Logan,53059,15.1,40.7,40.4
WestVirginia,McDowell,53061,16.6,40,37.5
WestVirginia,Marion,53063,12.4,31.4,32.6
WestVirginia,Marshall,53065,11.3,28.1,30.5
WestVirginia,Mason,53067,11.9,39.7,37.3
WestVirginia,Mercer,53069,15.6,34.5,35.1
WestVirginia,Mineral,53071,12.7,28.3,34.9
WestVirginia,Mingo,53073,13.3,41,38.5
WestVirginia,Monongalia,53075,9.6,24.2,27.1
WestVirginia,Monroe,53077,13.9,31.2,31.3
WestVirginia,Morgan,54001,13.2,32.2,34
WestVirginia,Nicholas,54003,12.7,38.2,34.1
WestVirginia,Ohio,54005,11.4,25.1,28.2
WestVirginia,Pendleton,54007,14.8,33.7,35.9
WestVirginia,Pleasants,54009,13.6,33.9,37.5
WestVirginia,Pocahontas,54011,12.9,27.7,30.6
WestVirginia,Preston,54013,10.3,34.6,35.9
WestVirginia,Putnam,54015,11.8,30.3,29.3
WestVirginia,Raleigh,54017,13.1,35,34.8
WestVirginia,Randolph,54019,12.5,29.5,34.6
WestVirginia,Ritchie,54021,13.9,33,34.8
WestVirginia,Roane,54023,14.8,33.9,35.6
WestVirginia,Summers,54025,13.8,34.9,38
WestVirginia,Taylor,54027,11.8,38.9,36.1
WestVirginia,Tucker,54029,13,36.7,33.5
WestVirginia,Tyler,54031,13.4,35.7,35.9
WestVirginia,Upshur,54033,12,31.2,34.1
WestVirginia,Wayne,54035,14.4,36.8,36.5
WestVirginia,Webster,54037,14.8,36.9,32.2
WestVirginia,Wetzel,54039,14,36.1,32.5
WestVirginia,Wirt,54041,14.8,33.6,38.3
WestVirginia,Wood,54043,14.5,33.1,33.5
WestVirginia,Wyoming,54045,14.6,39.9,34.8
Wisconsin,Adams,54047,10.5,23.2,28.4
Wisconsin,Ashland,54049,9.5,20.6,28
Wisconsin,Barron,54051,8.6,24.4,32.8
Wisconsin,Bayfield,54053,9.5,18.9,27.3
Wisconsin,Brown,54055,9.1,20.2,27.3
Wisconsin,Buffalo,54057,8.7,23.4,30.2
Wisconsin,Burnett,54059,10.2,25.1,28
Wisconsin,Calumet,54061,7.9,19.4,29.1
Wisconsin,Chippewa,54063,8.3,18.7,31.4
Wisconsin,Clark,54065,9.7,20.5,32.4
Wisconsin,Columbia,54067,9.5,24.4,34.8
Wisconsin,Crawford,54069,9.1,21.4,27.9
Wisconsin,Dane,54071,5.8,16.9,21.5
Wisconsin,Dodge,54073,9.5,22.9,29.6
Wisconsin,Door,54075,9,21.6,29.8
Wisconsin,Douglas,54077,8.5,23.9,28.5
Wisconsin,Dunn,54079,7.5,20.4,28.9
Wisconsin,EauClaire,54081,7.2,21.7,31.2
Wisconsin,Florence,54083,10,23.8,30.6
Wisconsin,Fonddulac,54085,8.3,23.1,29.3
Wisconsin,Forest,54087,11.9,24.2,31.3
Wisconsin,Grant,54089,9,19.4,27.3
Wisconsin,Green,54091,8.3,21.1,28.8
Wisconsin,Greenlake,54093,9,21.1,28.8
Wisconsin,Iowa,54095,9,22.1,28.4
Wisconsin,Iron,54097,12.7,19.6,28.3
Wisconsin,Jackson,54099,9,20.1,30.5
Wisconsin,Jefferson,54101,7.8,16.7,30.4
Wisconsin,Juneau,54103,10.6,27.5,31.9
Wisconsin,Kenosha,54105,7.6,21.8,31.3
Wisconsin,Kewaunee,54107,8.6,28,31.3
Wisconsin,Lacrosse,54109,7.2,18.8,22.5
Wisconsin,Lafayette,55001,8.6,18.2,30.7
Wisconsin,Langlade,55003,9.2,21.6,27.3
Wisconsin,Lincoln,55005,8.9,22.8,30.8
Wisconsin,Manitowoc,55007,9.6,21.6,29.6
Wisconsin,Marathon,55009,9.1,22.6,27.8
Wisconsin,Marinette,55011,10.8,24.9,33
Wisconsin,Marquette,55013,9.5,23.6,30.1
Wisconsin,Menominee,55015,13.2,31,39.2
Wisconsin,Milwaukee,55017,10.1,23.5,31.2
Wisconsin,Monroe,55019,8.2,26.7,30.4
Wisconsin,Oconto,55021,8.8,25.3,30.4
Wisconsin,Oneida,55023,9.4,21.6,30.1
Wisconsin,Outagamie,55025,8.1,19,29.9
Wisconsin,Ozaukee,55027,9,18.1,25.3
Wisconsin,Pepin,55029,9.4,23.3,31.2
Wisconsin,Pierce,55031,7.5,21.6,27.6
Wisconsin,Polk,55033,10,17.2,32.5
Wisconsin,Portage,55035,7.2,19.6,30.3
Wisconsin,Price,55037,11.4,19.5,27.8
Wisconsin,Racine,55039,9.1,22.5,31.8
Wisconsin,Richland,55041,10.2,20,31.5
Wisconsin,Rock,55043,9,21.5,33.6
Wisconsin,Rusk,55045,8.6,25.9,31.5
Wisconsin,Stcroix,55047,8.4,19.3,28.6
Wisconsin,Sauk,55049,10.2,25.2,30.3
Wisconsin,Sawyer,55051,9.6,23.6,28.8
Wisconsin,Shawano,55053,9.9,24.6,34.9
Wisconsin,Sheboygan,55055,9.6,22.3,25
Wisconsin,Taylor,55057,7.6,24.7,31.7
Wisconsin,Trempealeau,55059,8.8,24.1,30.4
Wisconsin,Vernon,55061,8.7,24.4,29.9
Wisconsin,Vilas,55063,10.8,21.9,29.2
Wisconsin,Walworth,55065,7.2,21.2,25
Wisconsin,Washburn,55067,10.4,25.3,29.9
Wisconsin,Washington,55069,9,21.3,28.8
Wisconsin,Waukesha,55071,7,16.7,27
Wisconsin,Waupaca,55073,9.7,23.3,27.8
Wisconsin,Waushara,55075,9.4,24.1,28.6
Wisconsin,Winnebago,55077,8.3,21.8,28.9
Wisconsin,Wood,55078,9.5,21.1,29.2
Wyoming,Albany,55079,5.4,16.7,20.9
Wyoming,Bighorn,55081,9.7,23.4,28.5
Wyoming,Campbell,55083,7.4,25.2,33.6
Wyoming,Carbon,55085,8.4,31.6,26.6
Wyoming,Converse,55087,8.8,26.4,28.8
Wyoming,Crook,55089,8.5,27.2,25
Wyoming,Fremont,55091,9.5,24.1,25
Wyoming,Goshen,55093,9.2,28.8,28.7
Wyoming,Hotsprings,55095,9.7,26.1,25
Wyoming,Johnson,55097,9.6,23.4,23.4
Wyoming,Laramie,55099,9.2,22.1,26.9
Wyoming,Lincoln,55101,7.8,22.2,23.1
Wyoming,Natrona,55103,8.8,23.7,27.1
Wyoming,Niobrara,55105,8.2,28.9,25.6
Wyoming,Park,55107,8.1,21.3,22.2
Wyoming,Platte,55109,10,27.5,27.5
Wyoming,Sheridan,55111,8,20.9,23.9
Wyoming,Sublette,55113,5.7,20.3,21.1
Wyoming,Sweetwater,55115,7.6,23.5,28.7
Wyoming,Teton,55117,4.3,11.6,13.2
Wyoming,Uinta,55119,8.2,24.4,29.3
Wyoming,Washakie,55121,9.7,24,24.2
Wyoming,Weston,55123,8.5,26.9,28.8
